,GEOID,Category,Category Type,Openings_2024_zscore,Jobs_2024_zscore,Openings_2024_zscore_color
1029312,48113018141,Not Living Wage,Living Wage Occupations,-1.3210241276999999,-1.2381931048,-1.5SD ~ -0.5SD
1030610,48113018145,Not Living Wage,Living Wage Occupations,-0.4897243015,-0.43769429400000004,-0.5SD ~ +0.5SD
1031908,48113018146,Not Living Wage,Living Wage Occupations,-0.6617369468000001,-0.6018882654000001,-1.5SD ~ -0.5SD
1033206,48113018142,Not Living Wage,Living Wage Occupations,-1.3514411744000001,-1.2724508599,-1.5SD ~ -0.5SD
1034504,48113018143,Not Living Wage,Living Wage Occupations,-0.9419874992,-0.8724544458,-1.5SD ~ -0.5SD
1035802,48113018144,Not Living Wage,Living Wage Occupations,-0.860206358,-0.8037509566000001,-1.5SD ~ -0.5SD
1037100,48113018147,Not Living Wage,Living Wage Occupations,-0.5600107652,-0.5058018496,-1.5SD ~ -0.5SD
1038398,48113018148,Not Living Wage,Living Wage Occupations,-0.377867602,-0.3389915556,-0.5SD ~ +0.5SD
1039696,48113018149,Not Living Wage,Living Wage Occupations,-0.7494942062000001,-0.6951276341,-1.5SD ~ -0.5SD
1040994,48113018150,Not Living Wage,Living Wage Occupations,-0.6983459584,-0.6461235563000001,-1.5SD ~ -0.5SD
1042292,48113018151,Not Living Wage,Living Wage Occupations,-0.5700312918,-0.5290622639,-1.5SD ~ -0.5SD
1043590,48113018152,Not Living Wage,Living Wage Occupations,0.11865839730000001,0.1147504654,-0.5SD ~ +0.5SD
1044888,48113018153,Not Living Wage,Living Wage Occupations,-0.5525133248,-0.5170134818000001,-1.5SD ~ -0.5SD
1046186,48113018155,Not Living Wage,Living Wage Occupations,-0.6520400675,-0.6030576698,-1.5SD ~ -0.5SD
1047484,48113018156,Not Living Wage,Living Wage Occupations,-0.5228496180000001,-0.4741176105,-1.5SD ~ -0.5SD
1048782,48113019102,Not Living Wage,Living Wage Occupations,1.3813944669,1.4857941929,+0.5SD ~ +1.5SD
1050080,48113018157,Not Living Wage,Living Wage Occupations,-0.316670596,-0.2900330275,-0.5SD ~ +0.5SD
1051378,48113018203,Not Living Wage,Living Wage Occupations,-0.6358362294000001,-0.5705471303,-1.5SD ~ -0.5SD
1052676,48113018204,Not Living Wage,Living Wage Occupations,-0.48773632440000003,-0.4331542252,-0.5SD ~ +0.5SD
1053974,48113018205,Not Living Wage,Living Wage Occupations,-0.4091656913,-0.3374472013,-0.5SD ~ +0.5SD
1055272,48113018158,Not Living Wage,Living Wage Occupations,-0.7147674957,-0.6232201342,-1.5SD ~ -0.5SD
1056570,48113018159,Not Living Wage,Living Wage Occupations,-0.8830403223000001,-0.8175267091,-1.5SD ~ -0.5SD
1057868,48113018506,Not Living Wage,Living Wage Occupations,1.1709009658,1.5015138639,+0.5SD ~ +1.5SD
1059166,48113018507,Not Living Wage,Living Wage Occupations,0.5309689987,0.5629695016,+0.5SD ~ +1.5SD
1060464,48113018508,Not Living Wage,Living Wage Occupations,0.44581618110000004,0.485410685,-0.5SD ~ +0.5SD
1061762,48113018600,Not Living Wage,Living Wage Occupations,-0.3761218793,-0.2941159581,-0.5SD ~ +0.5SD
1063060,48113018700,Not Living Wage,Living Wage Occupations,-0.27075834200000004,-0.2231393707,-0.5SD ~ +0.5SD
1064358,48113018801,Not Living Wage,Living Wage Occupations,-0.0560351799,-0.0055007450000000005,-0.5SD ~ +0.5SD
1065656,48113018802,Not Living Wage,Living Wage Occupations,-0.0825146991,-0.0217702546,-0.5SD ~ +0.5SD
1066954,48113018900,Not Living Wage,Living Wage Occupations,-0.3382745325,-0.2684596269,-0.5SD ~ +0.5SD
1068252,48113019013,Not Living Wage,Living Wage Occupations,-0.0611302519,0.0171350921,-0.5SD ~ +0.5SD
1069550,48113019016,Not Living Wage,Living Wage Occupations,1.5491548937,1.676917638,+1.5SD ~ +2.5SD
1070848,48113019018,Not Living Wage,Living Wage Occupations,-0.019894648100000002,0.0395461936,-0.5SD ~ +0.5SD
1072146,48113019019,Not Living Wage,Living Wage Occupations,-0.0463697391,0.014143819,-0.5SD ~ +0.5SD
1073444,48113019020,Not Living Wage,Living Wage Occupations,-0.1749836603,-0.1164010473,-0.5SD ~ +0.5SD
1074742,48113019023,Not Living Wage,Living Wage Occupations,0.33121252770000004,0.3627946492,-0.5SD ~ +0.5SD
1076040,48113019024,Not Living Wage,Living Wage Occupations,0.2216094951,0.2652360632,-0.5SD ~ +0.5SD
1077338,48113019025,Not Living Wage,Living Wage Occupations,-0.23202641070000002,-0.2029597216,-0.5SD ~ +0.5SD
1078636,48113019032,Not Living Wage,Living Wage Occupations,0.1399704537,0.19657675330000002,-0.5SD ~ +0.5SD
1079934,48113019033,Not Living Wage,Living Wage Occupations,0.0771796104,0.1429687563,-0.5SD ~ +0.5SD
1081232,48113019026,Not Living Wage,Living Wage Occupations,-0.007667023,0.033126913,-0.5SD ~ +0.5SD
1082530,48113019027,Not Living Wage,Living Wage Occupations,-0.1056112723,-0.1019754191,-0.5SD ~ +0.5SD
1083828,48113019028,Not Living Wage,Living Wage Occupations,0.21728758010000002,0.25300130130000004,-0.5SD ~ +0.5SD
1085126,48113019029,Not Living Wage,Living Wage Occupations,0.1290096929,0.1658694202,-0.5SD ~ +0.5SD
1086424,48113019031,Not Living Wage,Living Wage Occupations,0.21237975420000002,0.2278855874,-0.5SD ~ +0.5SD
1087722,48113019034,Not Living Wage,Living Wage Occupations,0.2662789175,0.286713624,-0.5SD ~ +0.5SD
1089020,48113019035,Not Living Wage,Living Wage Occupations,0.2385213377,0.27753279680000004,-0.5SD ~ +0.5SD
1090318,48113019036,Not Living Wage,Living Wage Occupations,0.5185072881,0.515402971,+0.5SD ~ +1.5SD
1091616,48113019037,Not Living Wage,Living Wage Occupations,0.4121222873,0.4343584997,-0.5SD ~ +0.5SD
1092914,48113019039,Not Living Wage,Living Wage Occupations,0.9101627473,1.0349685523,+0.5SD ~ +1.5SD
1094212,48113019040,Not Living Wage,Living Wage Occupations,1.0920946356,1.2326403547,+0.5SD ~ +1.5SD
1095510,48113019041,Not Living Wage,Living Wage Occupations,0.5368983897,0.5633170451,+0.5SD ~ +1.5SD
1096808,48113019042,Not Living Wage,Living Wage Occupations,0.6033538568,0.5593774132,+0.5SD ~ +1.5SD
1098106,48113019050,Not Living Wage,Living Wage Occupations,-0.0568380683,-0.058355225000000004,-0.5SD ~ +0.5SD
1099404,48113019051,Not Living Wage,Living Wage Occupations,-0.3275049726,-0.31374986380000003,-0.5SD ~ +0.5SD
1100702,48113019052,Not Living Wage,Living Wage Occupations,1.4579565157,1.4958897181,+0.5SD ~ +1.5SD
1102000,48113019053,Not Living Wage,Living Wage Occupations,1.7473205816,1.8787210053,+1.5SD ~ +2.5SD
1103298,48113019101,Not Living Wage,Living Wage Occupations,1.8008365795999999,1.8064566943,+1.5SD ~ +2.5SD
1104596,48113019203,Not Living Wage,Living Wage Occupations,1.6754243013,1.6809627541,+1.5SD ~ +2.5SD
1105894,48113019205,Not Living Wage,Living Wage Occupations,0.8007833965000001,0.7890297768000001,+0.5SD ~ +1.5SD
1107192,48113019208,Not Living Wage,Living Wage Occupations,1.1637820356,1.2133682725,+0.5SD ~ +1.5SD
1108490,48113019210,Not Living Wage,Living Wage Occupations,1.277655907,1.2817065716,+0.5SD ~ +1.5SD
1109788,48113019211,Not Living Wage,Living Wage Occupations,1.5938285212,1.5787773486,+1.5SD ~ +2.5SD
1111086,48113019212,Not Living Wage,Living Wage Occupations,1.1613316524,1.2125137766,+0.5SD ~ +1.5SD
1112384,48113019213,Not Living Wage,Living Wage Occupations,1.6424834417,1.6400764349,+1.5SD ~ +2.5SD
1113682,48113019214,Not Living Wage,Living Wage Occupations,1.2247667628,1.2455075331,+0.5SD ~ +1.5SD
1114980,48113019216,Not Living Wage,Living Wage Occupations,1.3190753701,1.3167460294,+0.5SD ~ +1.5SD
1116278,48113019301,Not Living Wage,Living Wage Occupations,1.7346662158,1.6115606323,+1.5SD ~ +2.5SD
1117576,48113019302,Not Living Wage,Living Wage Occupations,1.1322406575,1.1137945114,+0.5SD ~ +1.5SD
1118874,48113019400,Not Living Wage,Living Wage Occupations,0.8574502602,0.8577458043,+0.5SD ~ +1.5SD
1120172,48113019501,Not Living Wage,Living Wage Occupations,0.6793157877,0.667533346,+0.5SD ~ +1.5SD
1121470,48113020500,Not Living Wage,Living Wage Occupations,0.8056227517000001,0.8751424630000001,+0.5SD ~ +1.5SD
1122768,48113020600,Not Living Wage,Living Wage Occupations,1.8633805794,1.8387619919,+1.5SD ~ +2.5SD
1124066,48113019502,Not Living Wage,Living Wage Occupations,1.422882701,1.3552304081,+0.5SD ~ +1.5SD
1125364,48113019600,Not Living Wage,Living Wage Occupations,0.9233601109,0.9147565848,+0.5SD ~ +1.5SD
1126662,48113019700,Not Living Wage,Living Wage Occupations,1.0254138785,0.9890460115,+0.5SD ~ +1.5SD
1127960,48113019800,Not Living Wage,Living Wage Occupations,1.4681389322,1.4359160148,+0.5SD ~ +1.5SD
1129258,48113019900,Not Living Wage,Living Wage Occupations,0.1616337397,0.1715698149,-0.5SD ~ +0.5SD
1130556,48113020000,Not Living Wage,Living Wage Occupations,0.8665326871,0.9457716770000001,+0.5SD ~ +1.5SD
1131854,48113020100,Not Living Wage,Living Wage Occupations,1.0918141604,1.2464179186,+0.5SD ~ +1.5SD
1133152,48113020200,Not Living Wage,Living Wage Occupations,-0.6984178936000001,-0.6486529965000001,-1.5SD ~ -0.5SD
1134450,48113020300,Not Living Wage,Living Wage Occupations,0.6894035228000001,0.7102468449,+0.5SD ~ +1.5SD
1135748,48113020401,Not Living Wage,Living Wage Occupations,3.2170380345,3.312726348,>=+2.5SD
1137046,48113020402,Not Living Wage,Living Wage Occupations,0.8829313583,0.8750575076,+0.5SD ~ +1.5SD
1138344,48113020700,Not Living Wage,Living Wage Occupations,0.4980845217,0.6174234739000001,-0.5SD ~ +0.5SD
1139642,48113020800,Not Living Wage,Living Wage Occupations,-0.2212306909,-0.1735877056,-0.5SD ~ +0.5SD
1140940,48113020900,Not Living Wage,Living Wage Occupations,0.3517450794,0.3897800516,-0.5SD ~ +0.5SD
1142238,48113021000,Not Living Wage,Living Wage Occupations,0.2639605847,0.2859160307,-0.5SD ~ +0.5SD
1143536,48113980100,Not Living Wage,Living Wage Occupations,1.1273316597,1.2235046174,+0.5SD ~ +1.5SD
1144834,48113980200,Not Living Wage,Living Wage Occupations,0.5458435306,0.44375087430000004,+0.5SD ~ +1.5SD
1146132,48113021100,Not Living Wage,Living Wage Occupations,-0.32599411640000003,-0.2772991165,-0.5SD ~ +0.5SD
1147430,48113021200,Not Living Wage,Living Wage Occupations,0.2339035885,0.2739460214,-0.5SD ~ +0.5SD
1148728,48113980000,Not Living Wage,Living Wage Occupations,1.3787661052,1.4102843797,+0.5SD ~ +1.5SD
1150026,48121020109,Not Living Wage,Living Wage Occupations,-0.5341148066,-0.5567079378,-1.5SD ~ -0.5SD
1151324,48121020110,Not Living Wage,Living Wage Occupations,-0.6024946543,-0.6225528294,-1.5SD ~ -0.5SD
1152622,48121020112,Not Living Wage,Living Wage Occupations,-0.5030486108000001,-0.5497622022,-1.5SD ~ -0.5SD
1153920,48121020111,Not Living Wage,Living Wage Occupations,-0.6677842888000001,-0.6742184069,-1.5SD ~ -0.5SD
1155218,48121020115,Not Living Wage,Living Wage Occupations,-0.9807053319000001,-0.9395684382,-1.5SD ~ -0.5SD
1156516,48121020116,Not Living Wage,Living Wage Occupations,-1.3109644865,-1.2360471656,-1.5SD ~ -0.5SD
1157814,48121020117,Not Living Wage,Living Wage Occupations,-1.6827471974,-1.5859811784,-2.5SD ~ -1.5SD
1159112,48121020118,Not Living Wage,Living Wage Occupations,-1.8540057538,-1.7461316855,-2.5SD ~ -1.5SD
1160410,48121020119,Not Living Wage,Living Wage Occupations,-0.8932655926,-0.8709141963,-1.5SD ~ -0.5SD
1161708,48121020120,Not Living Wage,Living Wage Occupations,-0.8375651072,-0.8214707138,-1.5SD ~ -0.5SD
1163006,48121020121,Not Living Wage,Living Wage Occupations,-1.2674435122,-1.2079128905,-1.5SD ~ -0.5SD
1164304,48121020122,Not Living Wage,Living Wage Occupations,-1.2936689745,-1.2309379079,-1.5SD ~ -0.5SD
1165602,48121020123,Not Living Wage,Living Wage Occupations,-1.5390606394000002,-1.4503675764000001,-2.5SD ~ -1.5SD
1166900,48121020124,Not Living Wage,Living Wage Occupations,-1.2469031274,-1.1868923783,-1.5SD ~ -0.5SD
1168198,48121020125,Not Living Wage,Living Wage Occupations,-1.1275625568,-1.0812922355,-1.5SD ~ -0.5SD
1169496,48121020127,Not Living Wage,Living Wage Occupations,-0.9851306327,-0.9491878055,-1.5SD ~ -0.5SD
1170794,48121020128,Not Living Wage,Living Wage Occupations,-0.9724980288,-0.9415777562000001,-1.5SD ~ -0.5SD
1172092,48121020137,Not Living Wage,Living Wage Occupations,-1.2490474311,-1.1865145205,-1.5SD ~ -0.5SD
1173390,48121020203,Not Living Wage,Living Wage Occupations,-1.4503580449,-1.3688392125,-1.5SD ~ -0.5SD
1174688,48121020204,Not Living Wage,Living Wage Occupations,-1.4564089906,-1.3782964631,-1.5SD ~ -0.5SD
1175986,48121020205,Not Living Wage,Living Wage Occupations,-1.4490749163,-1.3678447787999999,-1.5SD ~ -0.5SD
1177284,48121020206,Not Living Wage,Living Wage Occupations,-1.6121227643,-1.5243386474,-2.5SD ~ -1.5SD
1178582,48121020129,Not Living Wage,Living Wage Occupations,-1.4901692246,-1.4070933802,-1.5SD ~ -0.5SD
1179880,48121020130,Not Living Wage,Living Wage Occupations,-1.2096453189,-1.1517012577,-1.5SD ~ -0.5SD
1181178,48121020131,Not Living Wage,Living Wage Occupations,-1.2645657134000001,-1.2114365323,-1.5SD ~ -0.5SD
1182476,48121020132,Not Living Wage,Living Wage Occupations,-0.6663334462,-0.6800065345,-1.5SD ~ -0.5SD
1183774,48121020133,Not Living Wage,Living Wage Occupations,-0.8237457043,-0.8125342518,-1.5SD ~ -0.5SD
1185072,48121020134,Not Living Wage,Living Wage Occupations,-1.0656735539,-1.0222534835,-1.5SD ~ -0.5SD
1186370,48121020135,Not Living Wage,Living Wage Occupations,-1.1518975353,-1.1022208556,-1.5SD ~ -0.5SD
1187668,48121020136,Not Living Wage,Living Wage Occupations,-1.3276484795,-1.257637755,-1.5SD ~ -0.5SD
1188966,48121020207,Not Living Wage,Living Wage Occupations,-1.2266861516,-1.1646337845999999,-1.5SD ~ -0.5SD
1190264,48121020208,Not Living Wage,Living Wage Occupations,-1.568972174,-1.4772243788,-2.5SD ~ -1.5SD
1191562,48121020311,Not Living Wage,Living Wage Occupations,-0.2517756323,-0.2564081986,-0.5SD ~ +0.5SD
1192860,48121020312,Not Living Wage,Living Wage Occupations,-0.4404146786,-0.42916686530000003,-0.5SD ~ +0.5SD
1194158,48121020313,Not Living Wage,Living Wage Occupations,-1.6235027532,-1.5292225990000001,-2.5SD ~ -1.5SD
1195456,48121020314,Not Living Wage,Living Wage Occupations,-1.1476679269,-1.0886867089,-1.5SD ~ -0.5SD
1196754,48121020404,Not Living Wage,Living Wage Occupations,-1.2095026504,-1.1484355746000001,-1.5SD ~ -0.5SD
1198052,48121020603,Not Living Wage,Living Wage Occupations,-0.4894533246,-0.4837272956,-0.5SD ~ +0.5SD
1199350,48121020315,Not Living Wage,Living Wage Occupations,-1.0431296527,-1.0049534499,-1.5SD ~ -0.5SD
1200648,48121020316,Not Living Wage,Living Wage Occupations,-1.0556706391,-1.0011760563,-1.5SD ~ -0.5SD
1201946,48121020317,Not Living Wage,Living Wage Occupations,-1.0576707782,-1.0080900918,-1.5SD ~ -0.5SD
1203244,48121020318,Not Living Wage,Living Wage Occupations,-1.0659268305,-1.0190503314,-1.5SD ~ -0.5SD
1204542,48121020319,Not Living Wage,Living Wage Occupations,-1.0918169852,-1.031840948,-1.5SD ~ -0.5SD
1205840,48121020320,Not Living Wage,Living Wage Occupations,-0.5725476279,-0.5737562578000001,-1.5SD ~ -0.5SD
1207138,48121020321,Not Living Wage,Living Wage Occupations,-1.1703813417,-1.102653661,-1.5SD ~ -0.5SD
1208436,48121020322,Not Living Wage,Living Wage Occupations,-0.9504600985,-0.8923961198,-1.5SD ~ -0.5SD
1209734,48121020402,Not Living Wage,Living Wage Occupations,-0.7905537490000001,-0.8017523201000001,-1.5SD ~ -0.5SD
1211032,48121020403,Not Living Wage,Living Wage Occupations,-0.434848128,-0.4843115556,-0.5SD ~ +0.5SD
1212330,48121020405,Not Living Wage,Living Wage Occupations,-0.8866884557,-0.8338870514000001,-1.5SD ~ -0.5SD
1213628,48121020504,Not Living Wage,Living Wage Occupations,-1.3572861481,-1.2944511469,-1.5SD ~ -0.5SD
1214926,48121020505,Not Living Wage,Living Wage Occupations,-0.5133737715,-0.5216236311,-1.5SD ~ -0.5SD
1216224,48121020506,Not Living Wage,Living Wage Occupations,-1.3101508195,-1.2402740867,-1.5SD ~ -0.5SD
1217522,48121020507,Not Living Wage,Living Wage Occupations,-0.9236890335,-0.9083742205,-1.5SD ~ -0.5SD
1218820,48121020508,Not Living Wage,Living Wage Occupations,-0.8770000787000001,-0.8687213168,-1.5SD ~ -0.5SD
1220118,48121020601,Not Living Wage,Living Wage Occupations,-0.5452895228,-0.5326360985,-1.5SD ~ -0.5SD
1221416,48121020604,Not Living Wage,Living Wage Occupations,-0.8026442234000001,-0.7913654681000001,-1.5SD ~ -0.5SD
1222714,48121020605,Not Living Wage,Living Wage Occupations,-0.6998997603,-0.7040452242,-1.5SD ~ -0.5SD
1224012,48121020700,Not Living Wage,Living Wage Occupations,-0.4017950306,-0.4533173756,-0.5SD ~ +0.5SD
1225310,48121020800,Not Living Wage,Living Wage Occupations,-0.707880641,-0.6817300287,-1.5SD ~ -0.5SD
1226608,48121020900,Not Living Wage,Living Wage Occupations,-0.4026203065,-0.4062889847,-0.5SD ~ +0.5SD
1227906,48121021000,Not Living Wage,Living Wage Occupations,-0.13873339310000002,-0.16419124400000001,-0.5SD ~ +0.5SD
1229204,48121021202,Not Living Wage,Living Wage Occupations,-0.18143627580000002,-0.2330890132,-0.5SD ~ +0.5SD
1230502,48121021203,Not Living Wage,Living Wage Occupations,-0.37458600270000003,-0.406922942,-0.5SD ~ +0.5SD
1231800,48121021204,Not Living Wage,Living Wage Occupations,-0.3889531773,-0.4204466946,-0.5SD ~ +0.5SD
1233098,48121021301,Not Living Wage,Living Wage Occupations,0.0009810316,-0.0616872693,-0.5SD ~ +0.5SD
1234396,48121021304,Not Living Wage,Living Wage Occupations,-0.5779090912,-0.5671177041000001,-1.5SD ~ -0.5SD
1235694,48121021305,Not Living Wage,Living Wage Occupations,-0.4764868487,-0.4758263702,-0.5SD ~ +0.5SD
1236992,48121021306,Not Living Wage,Living Wage Occupations,-0.4789544059,-0.4776063097,-0.5SD ~ +0.5SD
1238290,48121021307,Not Living Wage,Living Wage Occupations,-0.8969576334,-0.8629024001000001,-1.5SD ~ -0.5SD
1239588,48121021410,Not Living Wage,Living Wage Occupations,-0.7454111736,-0.7171952614,-1.5SD ~ -0.5SD
1240886,48121021411,Not Living Wage,Living Wage Occupations,-0.8108149593,-0.7638687080000001,-1.5SD ~ -0.5SD
1242184,48121021412,Not Living Wage,Living Wage Occupations,-0.8298923798000001,-0.7947095701,-1.5SD ~ -0.5SD
1243482,48121021413,Not Living Wage,Living Wage Occupations,-0.6415862435,-0.6067409055,-1.5SD ~ -0.5SD
1244780,48121021414,Not Living Wage,Living Wage Occupations,-1.1931680985,-1.139532798,-1.5SD ~ -0.5SD
1246078,48121021416,Not Living Wage,Living Wage Occupations,-0.7540341211,-0.7367921919,-1.5SD ~ -0.5SD
1247376,48121021415,Not Living Wage,Living Wage Occupations,-1.0775337004,-1.0400617672,-1.5SD ~ -0.5SD
1248674,48121021417,Not Living Wage,Living Wage Occupations,-0.6961992340000001,-0.6816281801,-1.5SD ~ -0.5SD
1249972,48121021418,Not Living Wage,Living Wage Occupations,-0.5196602255,-0.5088988614000001,-1.5SD ~ -0.5SD
1251270,48121021419,Not Living Wage,Living Wage Occupations,-0.5536887811,-0.5500072279,-1.5SD ~ -0.5SD
1252568,48121021420,Not Living Wage,Living Wage Occupations,-0.6397536462,-0.6437952521,-1.5SD ~ -0.5SD
1253866,48121021421,Not Living Wage,Living Wage Occupations,-0.5278699007000001,-0.5328530052,-1.5SD ~ -0.5SD
1255164,48121021422,Not Living Wage,Living Wage Occupations,-0.9898392597000001,-0.9517971603000001,-1.5SD ~ -0.5SD
1256462,48121021423,Not Living Wage,Living Wage Occupations,-1.0117200428,-0.9696765089,-1.5SD ~ -0.5SD
1257760,48121021502,Not Living Wage,Living Wage Occupations,-0.7698770620000001,-0.6791101163000001,-1.5SD ~ -0.5SD
1259058,48121021505,Not Living Wage,Living Wage Occupations,-0.2078352551,-0.18958991490000002,-0.5SD ~ +0.5SD
1260356,48121021512,Not Living Wage,Living Wage Occupations,-0.9911540442000001,-0.9533480524000001,-1.5SD ~ -0.5SD
1261654,48121021513,Not Living Wage,Living Wage Occupations,-0.6395677478,-0.6111301299,-1.5SD ~ -0.5SD
1262952,48121021514,Not Living Wage,Living Wage Occupations,-0.6728358693000001,-0.6506305215,-1.5SD ~ -0.5SD
1264250,48121021516,Not Living Wage,Living Wage Occupations,-0.7035631488,-0.6839989314,-1.5SD ~ -0.5SD
1265548,48121021517,Not Living Wage,Living Wage Occupations,-1.0231294661,-0.9654346874,-1.5SD ~ -0.5SD
