restractid,cat,wac
36047057800,WAC31-40,49664.0
36047057900,WAC31-40,1008533.0
36047058000,WAC31-40,74357.0
36047058200,WAC31-40,65804.0
36047058400,WAC31-40,49231.0
36047058600,WAC31-40,54455.0
36047058800,WAC31-40,56369.0
36047058900,WAC31-40,151231.0
36047059000,WAC31-40,51525.0
36047059100,WAC31-40,163210.0
36047059200,WAC31-40,43475.0
36047059300,WAC31-40,151413.0
36047059401,WAC31-40,35151.0
36047059402,WAC31-40,48605.0
36047059600,WAC31-40,48070.0
36047059800,WAC31-40,32397.0
36047060000,WAC31-40,63077.0
36047060600,WAC31-40,70653.0
36047060800,WAC31-40,54103.0
36047061002,WAC31-40,57733.0
36047061003,WAC31-40,44833.0
36047061004,WAC31-40,54665.0
36047061200,WAC31-40,27759.0
36047061600,WAC31-40,28854.0
36047062000,WAC31-40,30060.0
36047062200,WAC31-40,39272.0
36047062600,WAC31-40,43362.0
36047062800,WAC31-40,40627.0
36047063200,WAC31-40,57635.0
36047063600,WAC31-40,57311.0
36047063800,WAC31-40,61834.0
36047064000,WAC31-40,61428.0
36047064200,WAC31-40,60200.0
36047064400,WAC31-40,64421.0
36047064600,WAC31-40,61391.0
36047064800,WAC31-40,57787.0
36047065000,WAC31-40,67108.0
36047065200,WAC31-40,60990.0
36047065400,WAC31-40,64370.0
36047065600,WAC31-40,65971.0
36047065800,WAC31-40,51234.0
36047066000,WAC31-40,54216.0
36047066200,WAC31-40,60890.0
36047066600,WAC31-40,59116.0
36047067000,WAC31-40,52468.0
36047067200,WAC31-40,58637.0
36047067400,WAC31-40,55574.0
36047067600,WAC31-40,63779.0
36047067800,WAC31-40,45959.0
36047068000,WAC31-40,51437.0
36047068200,WAC31-40,40094.0
36047068600,WAC31-40,64705.0
36047068800,WAC31-40,46377.0
36047069000,WAC31-40,50915.0
36047069200,WAC31-40,46852.0
36047069601,WAC31-40,30763.0
36047069602,WAC31-40,25596.0
36047069800,WAC31-40,57506.0
36047070000,WAC31-40,34642.0
36047070201,WAC31-40,21291.0
36047070202,WAC31-40,30963.0
36047070203,WAC31-40,15194.0
36047070600,WAC31-40,14125.0
36047072000,WAC31-40,45430.0
36047072200,WAC31-40,60269.0
36047072400,WAC31-40,69993.0
36047072600,WAC31-40,91702.0
36047072800,WAC31-40,69164.0
36047073000,WAC31-40,58832.0
36047073200,WAC31-40,53672.0
36047073400,WAC31-40,61866.0
36047073600,WAC31-40,72580.0
36047073800,WAC31-40,70996.0
36047074000,WAC31-40,51086.0
36047074200,WAC31-40,59586.0
36047074400,WAC31-40,68669.0
36047074600,WAC31-40,72612.0
36047074800,WAC31-40,76899.0
36047075000,WAC31-40,85398.0
36047075200,WAC31-40,116025.0
36047075400,WAC31-40,77295.0
36047075600,WAC31-40,62142.0
36047075800,WAC31-40,59203.0
36047076000,WAC31-40,81218.0
36047076200,WAC31-40,153296.0
36047076400,WAC31-40,60497.0
36047076600,WAC31-40,54885.0
36047076800,WAC31-40,113238.0
36047077000,WAC31-40,82668.0
36047077200,WAC31-40,78833.0
36047077400,WAC31-40,118980.0
36047077600,WAC31-40,64936.0
36047078000,WAC31-40,93891.0
36047078200,WAC31-40,116052.0
36047078400,WAC31-40,93085.0
36047078600,WAC31-40,128524.0
36047078800,WAC31-40,147420.0
36047079000,WAC31-40,101316.0
36047079200,WAC31-40,120347.0
36047079400,WAC31-40,143253.0
36047079601,WAC31-40,339146.0
36047079602,WAC31-40,389066.0
36047079801,WAC31-40,362094.0
36047079802,WAC31-40,144070.0
36047080000,WAC31-40,253777.0
36047080200,WAC31-40,165458.0
36047080400,WAC31-40,265103.0
36047080600,WAC31-40,252002.0
36047080800,WAC31-40,72025.0
36047081000,WAC31-40,122839.0
36047081400,WAC31-40,64133.0
36047081600,WAC31-40,109725.0
36047081800,WAC31-40,133131.0
36047082000,WAC31-40,271620.0
36047082200,WAC31-40,163404.0
36047082400,WAC31-40,244212.0
36047082600,WAC31-40,268726.0
36047082800,WAC31-40,139639.0
36047083000,WAC31-40,132723.0
36047083200,WAC31-40,86624.0
36047083400,WAC31-40,92986.0
36047083600,WAC31-40,53679.0
36047083800,WAC31-40,68046.0
36047084000,WAC31-40,63347.0
36047084600,WAC31-40,63517.0
36047084800,WAC31-40,44685.0
36047085000,WAC31-40,44523.0
36047085200,WAC31-40,52776.0
36047085400,WAC31-40,125794.0
36047085600,WAC31-40,134015.0
36047085800,WAC31-40,49722.0
36047086000,WAC31-40,54028.0
36047086200,WAC31-40,63612.0
36047086400,WAC31-40,53121.0
36047086600,WAC31-40,58953.0
36047086800,WAC31-40,89018.0
36047087000,WAC31-40,61682.0
36047087200,WAC31-40,49328.0
36047087401,WAC31-40,101297.0
36047087600,WAC31-40,86740.0
36047087800,WAC31-40,235614.0
36047088000,WAC31-40,169337.0
36047088200,WAC31-40,85573.0
36047088400,WAC31-40,90863.0
36047088600,WAC31-40,54457.0
36047088800,WAC31-40,47046.0
36047089000,WAC31-40,72986.0
36047089200,WAC31-40,109340.0
36047089400,WAC31-40,138944.0
36047089600,WAC31-40,78646.0
36047089800,WAC31-40,94064.0
36047090000,WAC31-40,113003.0
36047090200,WAC31-40,67722.0
36047090600,WAC31-40,51203.0
36047090800,WAC31-40,58608.0
36047091000,WAC31-40,67620.0
36047091200,WAC31-40,69296.0
36047091600,WAC31-40,63972.0
36047091800,WAC31-40,64544.0
36047092000,WAC31-40,55665.0
36047092200,WAC31-40,46049.0
36047092400,WAC31-40,62571.0
36047092800,WAC31-40,40882.0
36047093000,WAC31-40,34372.0
36047093200,WAC31-40,48645.0
36047093400,WAC31-40,38508.0
36047093600,WAC31-40,45593.0
36047093800,WAC31-40,47359.0
36047094401,WAC31-40,35228.0
36047094402,WAC31-40,47935.0
36047094600,WAC31-40,55347.0
36047095000,WAC31-40,41913.0
36047095400,WAC31-40,29961.0
36047095600,WAC31-40,41225.0
36047095800,WAC31-40,26669.0
36047096000,WAC31-40,26486.0
36047096200,WAC31-40,27277.0
36047096400,WAC31-40,40553.0
36047096600,WAC31-40,38731.0
36047096800,WAC31-40,38981.0
36047097000,WAC31-40,34591.0
36047097400,WAC31-40,51085.0
36047098200,WAC31-40,40483.0
36047098400,WAC31-40,34868.0
36047098600,WAC31-40,31703.0
36047098800,WAC31-40,33729.0
36047099000,WAC31-40,41554.0
36047099200,WAC31-40,36758.0
36047099400,WAC31-40,28790.0
36047099600,WAC31-40,27890.0
36047099800,WAC31-40,24577.0
36047100400,WAC31-40,22422.0
36047100600,WAC31-40,29288.0
36047100800,WAC31-40,32449.0
36047101000,WAC31-40,35186.0
36047101200,WAC31-40,37006.0
36047101400,WAC31-40,36217.0
36047101600,WAC31-40,34426.0
36047101800,WAC31-40,26055.0
36047102000,WAC31-40,21414.0
36047102200,WAC31-40,27350.0
36047102400,WAC31-40,27238.0
36047102600,WAC31-40,22201.0
36047102800,WAC31-40,19300.0
36047103400,WAC31-40,16504.0
36047105801,WAC31-40,15120.0
36047105804,WAC31-40,11510.0
36047107000,WAC31-40,7439.0
36047107800,WAC31-40,22376.0
36047109800,WAC31-40,44520.0
36047110400,WAC31-40,23300.0
36047110600,WAC31-40,24219.0
36047111000,WAC31-40,27601.0
36047111600,WAC31-40,25273.0
36047111800,WAC31-40,34099.0
36047112000,WAC31-40,43331.0
36047112200,WAC31-40,37000.0
36047112400,WAC31-40,65350.0
36047112600,WAC31-40,64250.0
36047112800,WAC31-40,57692.0
36047113000,WAC31-40,65744.0
36047113200,WAC31-40,67268.0
36047113400,WAC31-40,68026.0
36047114201,WAC31-40,66904.0
36047114202,WAC31-40,78099.0
36047114400,WAC31-40,153915.0
36047114600,WAC31-40,114584.0
36047115000,WAC31-40,99505.0
36047115200,WAC31-40,149012.0
36047115600,WAC31-40,68785.0
36047115800,WAC31-40,67861.0
36047116000,WAC31-40,65570.0
36047116200,WAC31-40,56528.0
36047116400,WAC31-40,39689.0
36047116600,WAC31-40,120956.0
36047116800,WAC31-40,89964.0
36047117000,WAC31-40,69778.0
36047117201,WAC31-40,89021.0
36047117202,WAC31-40,72530.0
36047117400,WAC31-40,60533.0
36047117601,WAC31-40,52393.0
36047117602,WAC31-40,64648.0
36047117800,WAC31-40,78850.0
36047118000,WAC31-40,55983.0
36047118201,WAC31-40,63501.0
36047118202,WAC31-40,76835.0
36047118400,WAC31-40,55461.0
36047118600,WAC31-40,53300.0
36047118800,WAC31-40,61665.0
36047119000,WAC31-40,63262.0
36047119200,WAC31-40,53813.0
36047119400,WAC31-40,50590.0
36047119600,WAC31-40,199039.0
36047119800,WAC31-40,157541.0
36047120000,WAC31-40,90550.0
36047120200,WAC31-40,128971.0
36047120800,WAC31-40,39179.0
36047121000,WAC31-40,49580.0
36047121400,WAC31-40,20848.0
36047122000,WAC31-40,14736.0
36047123700,WAC31-40,130190.0
36047150200,WAC31-40,98358.0
36047152200,WAC31-40,160664.0
36047990100,WAC31-40,73112.0
36061000100,WAC31-40,0.0
36061000201,WAC31-40,1432453.0
36061000202,WAC31-40,833214.0
36061000500,WAC31-40,0.0
36061000600,WAC31-40,1006110.0
36061000700,WAC31-40,1006352.0
36061000800,WAC31-40,1295186.0
36061000900,WAC31-40,1361300.0
36061001001,WAC31-40,654444.0
36061001002,WAC31-40,424641.0
36061001200,WAC31-40,1249835.0
36061001300,WAC31-40,1117075.0
36061001401,WAC31-40,1408078.0
36061001402,WAC31-40,1174927.0
36061001501,WAC31-40,914004.0
36061001502,WAC31-40,859569.0
36061001600,WAC31-40,886949.0
36061001800,WAC31-40,939090.0
36061002000,WAC31-40,485250.0
36061002100,WAC31-40,728949.0
36061002201,WAC31-40,1096861.0
36061002202,WAC31-40,686679.0
36061002400,WAC31-40,1160497.0
36061002500,WAC31-40,1354344.0
36061002601,WAC31-40,1410145.0
36061002602,WAC31-40,1360382.0
36061002700,WAC31-40,1326286.0
36061002800,WAC31-40,1380421.0
36061002900,WAC31-40,1168508.0
36061003001,WAC31-40,982551.0
36061003002,WAC31-40,1165176.0
36061003100,WAC31-40,748755.0
36061003200,WAC31-40,1622954.0
36061003300,WAC31-40,830388.0
36061003400,WAC31-40,847036.0
36061003601,WAC31-40,961505.0
36061003602,WAC31-40,956678.0
36061003700,WAC31-40,744277.0
36061003800,WAC31-40,1086612.0
36061003900,WAC31-40,1011473.0
36061004000,WAC31-40,910595.0
36061004100,WAC31-40,740744.0
36061004200,WAC31-40,523502.0
36061004300,WAC31-40,609131.0
36061004400,WAC31-40,1053689.0
36061004500,WAC31-40,593990.0
36061004700,WAC31-40,887164.0
36061004800,WAC31-40,1044250.0
36061004900,WAC31-40,693386.0
36061005000,WAC31-40,575725.0
36061005200,WAC31-40,490216.0
36061005400,WAC31-40,512989.0
36061005501,WAC31-40,545539.0
36061005502,WAC31-40,519452.0
36061005600,WAC31-40,545071.0
36061005700,WAC31-40,439078.0
36061005800,WAC31-40,561704.0
36061005900,WAC31-40,523115.0
36061006000,WAC31-40,1165440.0
36061006100,WAC31-40,491598.0
36061006200,WAC31-40,765283.0
36061006300,WAC31-40,543093.0
36061006400,WAC31-40,918425.0
36061006500,WAC31-40,599181.0
36061006600,WAC31-40,852037.0
36061006700,WAC31-40,656165.0
36061006800,WAC31-40,610470.0
36061006900,WAC31-40,831300.0
36061007000,WAC31-40,790992.0
36061007100,WAC31-40,572954.0
36061007200,WAC31-40,574572.0
36061007300,WAC31-40,619962.0
36061007400,WAC31-40,546640.0
36061007500,WAC31-40,762127.0
36061007600,WAC31-40,533158.0
36061007700,WAC31-40,525534.0
36061007800,WAC31-40,565896.0
36061007900,WAC31-40,1102344.0
36061008000,WAC31-40,598841.0
36061008100,WAC31-40,486520.0
36061008200,WAC31-40,740001.0
36061008300,WAC31-40,601871.0
36061008400,WAC31-40,729799.0
36061008601,WAC31-40,1004077.0
36061008602,WAC31-40,802731.0
36061008603,WAC31-40,929774.0
36061008700,WAC31-40,520478.0
36061008800,WAC31-40,593258.0
36061008900,WAC31-40,984165.0
36061009000,WAC31-40,720996.0
36061009100,WAC31-40,476872.0
36061009200,WAC31-40,638718.0
36061009300,WAC31-40,684605.0
36061009400,WAC31-40,673997.0
36061009500,WAC31-40,504229.0
36061009600,WAC31-40,726804.0
36061009700,WAC31-40,744974.0
36061009800,WAC31-40,562223.0
36061009900,WAC31-40,1013058.0
36061010000,WAC31-40,651369.0
36061010100,WAC31-40,504203.0
36061010200,WAC31-40,680206.0
36061010300,WAC31-40,671921.0
36061010400,WAC31-40,699022.0
36061010601,WAC31-40,960473.0
36061010602,WAC31-40,846610.0
36061010800,WAC31-40,678693.0
36061010900,WAC31-40,514809.0
36061011000,WAC31-40,708934.0
36061011100,WAC31-40,674978.0
36061011201,WAC31-40,644438.0
36061011202,WAC31-40,616142.0
36061011203,WAC31-40,631433.0
36061011300,WAC31-40,484447.0
36061011401,WAC31-40,652282.0
36061011402,WAC31-40,636244.0
36061011500,WAC31-40,690875.0
36061011600,WAC31-40,1055257.0
36061011700,WAC31-40,1141458.0
36061011800,WAC31-40,609805.0
36061011900,WAC31-40,509344.0
36061012000,WAC31-40,749585.0
36061012100,WAC31-40,695435.0
36061012200,WAC31-40,754903.0
36061012400,WAC31-40,793743.0
36061012500,WAC31-40,549091.0
36061012600,WAC31-40,604261.0
36061012700,WAC31-40,668935.0
36061012800,WAC31-40,771801.0
36061012900,WAC31-40,729740.0
36061013000,WAC31-40,828132.0
36061013100,WAC31-40,678738.0
36061013200,WAC31-40,1026871.0
36061013300,WAC31-40,957358.0
36061013400,WAC31-40,635645.0
36061013500,WAC31-40,969893.0
36061013600,WAC31-40,1290557.0
36061013700,WAC31-40,698510.0
36061013800,WAC31-40,1100124.0
36061013900,WAC31-40,888338.0
36061014000,WAC31-40,1017033.0
36061014200,WAC31-40,991698.0
36061014300,WAC31-40,1153469.0
36061014401,WAC31-40,927803.0
36061014402,WAC31-40,1081380.0
36061014500,WAC31-40,776285.0
36061014601,WAC31-40,715972.0
36061014602,WAC31-40,696495.0
36061014700,WAC31-40,1044374.0
36061014801,WAC31-40,937865.0
36061014802,WAC31-40,1068472.0
36061014900,WAC31-40,872184.0
36061015001,WAC31-40,1154504.0
36061015002,WAC31-40,1238271.0
36061015100,WAC31-40,1056382.0
36061015200,WAC31-40,1064346.0
36061015300,WAC31-40,1019768.0
36061015400,WAC31-40,1158781.0
36061015500,WAC31-40,1180103.0
36061015601,WAC31-40,971320.0
36061015602,WAC31-40,975513.0
36061015700,WAC31-40,1001847.0
36061015801,WAC31-40,1220114.0
36061015802,WAC31-40,1007431.0
36061015900,WAC31-40,1158769.0
36061016001,WAC31-40,1134663.0
36061016002,WAC31-40,1188717.0
36061016100,WAC31-40,1208990.0
36061016200,WAC31-40,707226.0
36061016300,WAC31-40,1314737.0
36061016400,WAC31-40,1327566.0
36061016500,WAC31-40,1094035.0
36061016600,WAC31-40,1114240.0
36061016700,WAC31-40,1011238.0
36061016800,WAC31-40,1213653.0
36061016900,WAC31-40,1330798.0
36061017000,WAC31-40,1156665.0
36061017100,WAC31-40,1179021.0
36061017200,WAC31-40,1085169.0
36061017300,WAC31-40,1254011.0
36061017401,WAC31-40,1080274.0
36061017402,WAC31-40,1367989.0
36061017500,WAC31-40,1258555.0
36061017700,WAC31-40,1270038.0
36061017800,WAC31-40,720064.0
36061017900,WAC31-40,1140610.0
36061018000,WAC31-40,1258286.0
36061018100,WAC31-40,1281409.0
36061018200,WAC31-40,1152996.0
36061018300,WAC31-40,1152433.0
36061018400,WAC31-40,1417205.0
36061018500,WAC31-40,1343894.0
36061018600,WAC31-40,1135858.0
36061018700,WAC31-40,1199220.0
36061018800,WAC31-40,1188509.0
36061018900,WAC31-40,1166246.0
36061019000,WAC31-40,1245668.0
36061019100,WAC31-40,1200197.0
36061019200,WAC31-40,557571.0
36061019300,WAC31-40,716458.0
36061019400,WAC31-40,1123134.0
36061019500,WAC31-40,1119825.0
36061019600,WAC31-40,1266944.0
36061019701,WAC31-40,709345.0
36061019702,WAC31-40,1076837.0
36061019800,WAC31-40,1335619.0
36061019900,WAC31-40,1114208.0
36061020000,WAC31-40,876778.0
36061020101,WAC31-40,671271.0
36061020102,WAC31-40,1121608.0
36061020300,WAC31-40,816497.0
36061020500,WAC31-40,907393.0
36061020600,WAC31-40,1182528.0
36061020701,WAC31-40,716036.0
36061020800,WAC31-40,1317056.0
36061020901,WAC31-40,1148509.0
36061021000,WAC31-40,890508.0
36061021100,WAC31-40,912203.0
36061021200,WAC31-40,1122105.0
36061021303,WAC31-40,1200362.0
36061021400,WAC31-40,293720.0
36061021500,WAC31-40,1228658.0
36061021600,WAC31-40,1062663.0
36061021703,WAC31-40,981768.0
36061021800,WAC31-40,1369014.0
36061021900,WAC31-40,721334.0
36061022000,WAC31-40,890886.0
36061022102,WAC31-40,1108522.0
36061022200,WAC31-40,908754.0
36061022301,WAC31-40,721190.0
36061022302,WAC31-40,252654.0
36061022400,WAC31-40,1039779.0
36061022500,WAC31-40,652040.0
36061022600,WAC31-40,564956.0
36061022700,WAC31-40,1105156.0
36061022800,WAC31-40,766585.0
36061022900,WAC31-40,673648.0
36061023000,WAC31-40,426741.0
36061023100,WAC31-40,991619.0
36061023200,WAC31-40,654379.0
36061023300,WAC31-40,560438.0
36061023400,WAC31-40,557130.0
36061023501,WAC31-40,730396.0
36061023502,WAC31-40,242967.0
36061023600,WAC31-40,534327.0
36061023700,WAC31-40,241045.0
36061023801,WAC31-40,870605.0
36061023802,WAC31-40,1140282.0
36061023900,WAC31-40,673438.0
36061024000,WAC31-40,256482.0
36061024100,WAC31-40,542816.0
36061024200,WAC31-40,1240708.0
36061024301,WAC31-40,788333.0
36061024302,WAC31-40,50139.0
36061024500,WAC31-40,562711.0
36061024700,WAC31-40,141784.0
36061024900,WAC31-40,399949.0
36061025100,WAC31-40,905242.0
36061025300,WAC31-40,802084.0
36061025500,WAC31-40,317276.0
36061025700,WAC31-40,1172435.0
36061025900,WAC31-40,874713.0
36061026100,WAC31-40,171085.0
36061026300,WAC31-40,416773.0
36061026500,WAC31-40,183312.0
36061026700,WAC31-40,110311.0
36061026900,WAC31-40,121015.0
36061027100,WAC31-40,137844.0
36061027300,WAC31-40,302027.0
36061027500,WAC31-40,117319.0
36061027700,WAC31-40,129743.0
36061027900,WAC31-40,114082.0
36061028100,WAC31-40,142124.0
36061028300,WAC31-40,109609.0
36061028500,WAC31-40,126303.0
36061028700,WAC31-40,134534.0
36061029100,WAC31-40,108477.0
36061029300,WAC31-40,141627.0
36061029500,WAC31-40,111433.0
36061029700,WAC31-40,110313.0
36061029900,WAC31-40,119625.0
36061030300,WAC31-40,125984.0
36061030700,WAC31-40,100087.0
36061030900,WAC31-40,133553.0
36061031100,WAC31-40,232291.0
36061031703,WAC31-40,1051712.0
36061031704,WAC31-40,1405059.0
36061031900,WAC31-40,1270260.0
36081000100,WAC31-40,1050732.0
36081000200,WAC31-40,71350.0
36081000400,WAC31-40,62524.0
36081000600,WAC31-40,25527.0
36081000700,WAC31-40,967433.0
36081000800,WAC31-40,40062.0
36081001000,WAC31-40,75101.0
36081001200,WAC31-40,55752.0
36081001400,WAC31-40,72366.0
36081001600,WAC31-40,58561.0
36081001800,WAC31-40,74488.0
36081001900,WAC31-40,930360.0
36081002000,WAC31-40,86761.0
36081002200,WAC31-40,75193.0
36081002400,WAC31-40,62546.0
36081002500,WAC31-40,842478.0
36081002600,WAC31-40,63182.0
36081002800,WAC31-40,62274.0
36081003000,WAC31-40,78141.0
36081003100,WAC31-40,1087432.0
36081003200,WAC31-40,61243.0
36081003300,WAC31-40,1011714.0
36081003400,WAC31-40,42918.0
36081003600,WAC31-40,44381.0
36081003700,WAC31-40,890824.0
36081003800,WAC31-40,62082.0
36081003900,WAC31-40,945599.0
36081004001,WAC31-40,80399.0
36081004002,WAC31-40,96995.0
36081004200,WAC31-40,71919.0
36081004300,WAC31-40,1239861.0
36081004401,WAC31-40,68061.0
36081004500,WAC31-40,1266664.0
36081004700,WAC31-40,1244237.0
36081005000,WAC31-40,56246.0
36081005100,WAC31-40,1261922.0
36081005200,WAC31-40,51631.0
36081005300,WAC31-40,887358.0
36081005400,WAC31-40,47177.0
36081005500,WAC31-40,1120704.0
36081005700,WAC31-40,1022811.0
36081005800,WAC31-40,35615.0
36081005900,WAC31-40,1157472.0
36081006100,WAC31-40,778529.0
36081006201,WAC31-40,15427.0
36081006202,WAC31-40,10075.0
36081006300,WAC31-40,778529.0
36081006501,WAC31-40,731442.0
36081006502,WAC31-40,330778.0
36081006900,WAC31-40,702234.0
36081007100,WAC31-40,368887.0
36081007300,WAC31-40,384342.0
36081007500,WAC31-40,805336.0
36081007700,WAC31-40,776241.0
36081007900,WAC31-40,402125.0
36081008100,WAC31-40,210582.0
36081008300,WAC31-40,339922.0
36081008500,WAC31-40,1149048.0
36081008600,WAC31-40,43102.0
36081008700,WAC31-40,96207.0
36081008800,WAC31-40,37198.0
36081009100,WAC31-40,303832.0
36081009400,WAC31-40,55039.0
36081009500,WAC31-40,854322.0
36081009600,WAC31-40,43668.0
36081009700,WAC31-40,662574.0
36081009800,WAC31-40,58164.0
36081009900,WAC31-40,123376.0
36081010000,WAC31-40,45050.0
36081010100,WAC31-40,670565.0
36081010200,WAC31-40,41275.0
36081010300,WAC31-40,195886.0
36081010400,WAC31-40,41524.0
36081010500,WAC31-40,143403.0
36081010600,WAC31-40,53051.0
36081010701,WAC31-40,178235.0
36081010800,WAC31-40,40341.0
36081011000,WAC31-40,43292.0
36081011100,WAC31-40,191454.0
36081011200,WAC31-40,44197.0
36081011300,WAC31-40,651247.0
36081011400,WAC31-40,53232.0
36081011500,WAC31-40,659458.0
36081011600,WAC31-40,39339.0
36081011700,WAC31-40,731838.0
36081011800,WAC31-40,49050.0
36081011900,WAC31-40,87635.0
36081012000,WAC31-40,44621.0
36081012100,WAC31-40,123687.0
36081012200,WAC31-40,62822.0
36081012301,WAC31-40,69689.0
36081012400,WAC31-40,62396.0
36081012500,WAC31-40,748028.0
36081012601,WAC31-40,56758.0
36081012602,WAC31-40,45737.0
36081012800,WAC31-40,68101.0
36081013000,WAC31-40,78039.0
36081013200,WAC31-40,63497.0
36081013400,WAC31-40,61348.0
36081013500,WAC31-40,62979.0
36081013600,WAC31-40,71725.0
36081013700,WAC31-40,150850.0
36081013800,WAC31-40,60555.0
36081014000,WAC31-40,73151.0
36081014100,WAC31-40,126458.0
36081014201,WAC31-40,79895.0
36081014202,WAC31-40,62243.0
36081014300,WAC31-40,268584.0
36081014400,WAC31-40,73587.0
36081014500,WAC31-40,182124.0
36081014700,WAC31-40,206229.0
36081014800,WAC31-40,56043.0
36081014900,WAC31-40,262203.0
36081015000,WAC31-40,60196.0
36081015100,WAC31-40,750165.0
36081015200,WAC31-40,57919.0
36081015300,WAC31-40,1126009.0
36081015400,WAC31-40,47318.0
36081015500,WAC31-40,1161305.0
36081015600,WAC31-40,47318.0
36081015700,WAC31-40,1115338.0
36081015801,WAC31-40,35414.0
36081015802,WAC31-40,38977.0
36081015900,WAC31-40,1147583.0
36081016100,WAC31-40,1097556.0
36081016300,WAC31-40,694056.0
36081016400,WAC31-40,38150.0
36081016600,WAC31-40,40012.0
36081016800,WAC31-40,42594.0
36081016900,WAC31-40,253880.0
36081017000,WAC31-40,35486.0
36081017100,WAC31-40,1141324.0
36081017200,WAC31-40,39005.0
36081017400,WAC31-40,37754.0
36081017600,WAC31-40,40663.0
36081017800,WAC31-40,43560.0
36081017900,WAC31-40,1253724.0
36081018000,WAC31-40,42958.0
36081018101,WAC31-40,1347428.0
36081018102,WAC31-40,1204364.0
36081018200,WAC31-40,52815.0
36081018300,WAC31-40,1011668.0
36081018401,WAC31-40,35276.0
36081018402,WAC31-40,37411.0
36081018501,WAC31-40,526447.0
36081018502,WAC31-40,915223.0
36081018600,WAC31-40,43675.0
